1.057029836761022024e-01,6.600923149469253848e-02,1.917463744035183826e-01,3.567241758857020995e-01,2.858640739937424735e-01,2.034372444006094238e-01
1.105363200476364161e-01,1.305095234643003643e-01,1.975352042474238512e-01,2.984576817405095173e-01,3.006804157356264273e-01,2.016264801513447391e-01
1.238476452868710748e-01,1.551223754659916965e-01,2.338222741582612896e-01,3.181999613703946350e-01,3.299840417270635817e-01,2.025499069304542987e-01
1.167109813406128488e-01,9.269862024144581714e-02,2.189952617171766480e-01,3.550409433184888996e-01,3.115198564245298396e-01,2.068836950933175545e-01
1.091004332451017550e-01,6.467257943027358846e-02,1.955357573354521705e-01,3.694770833506749730e-01,2.923028448647163047e-01,2.020805504965209332e-01
1.036517682625673481e-01,5.973066390579801627e-02,1.896388374328940030e-01,3.789019440243216463e-01,2.996101495192953768e-01,2.005429307456904342e-01
1.067747864613558806e-01,3.412546345779725321e-02,1.883141329561133226e-01,3.886857731176433517e-01,2.938165921340322728e-01,2.071042107504485197e-01
1.039407835495716609e-01,1.496798151770257768e-01,1.877738836821092328e-01,2.725626444978109797e-01,2.787306354783422591e-01,1.892735484314942707e-01
1.058577185043688973e-01,3.018533538409006595e-02,1.880935456786874960e-01,3.745436097108996720e-01,2.864007448092041885e-01,2.097510675442238459e-01
1.083677217000917625e-01,8.860144626632321385e-02,1.913408604995560369e-01,3.312523515844717492e-01,2.879384786349997727e-01,1.833956125199704412e-01
1.117750090434061205e-01,1.581979590577067482e-02,2.020856406196961108e-01,4.035485711319671265e-01,3.091577654608403392e-01,2.197994669663115297e-01
1.113856559716477346e-01,1.002693347072790564e-01,1.961032201680742437e-01,3.298907336717232797e-01,3.060969770348838104e-01,2.030124969344105634e-01
1.019756220339798486e-01,1.369729579834116362e-01,1.848515114116031088e-01,2.781445618724135982e-01,2.732570836722335028e-01,1.951804767802715890e-01
1.106873918509497928e-01,6.466421939376540418e-02,2.069151078640802666e-01,3.675485616454450821e-01,2.999183120133397940e-01,2.076258348172432266e-01
1.071515349753068697e-01,9.007490750532422263e-02,1.981394749534660105e-01,3.426399668853077896e-01,2.931367663668507095e-01,1.933435371824400173e-01
1.090317918299616856e-01,6.789081769923714649e-02,2.025055851764232806e-01,3.673024958749320223e-01,2.978071754241169433e-01,1.980815762101875988e-01
1.022794753443907051e-01,7.248448998951141642e-02,1.898277080735468469e-01,3.439247434112646662e-01,2.812517800474731988e-01,2.020349864013465946e-01
1.066568494738814876e-01,5.541075297362663826e-02,1.896951277993034757e-01,3.588416823668629241e-01,2.776372050837773164e-01,2.098854930368795058e-01
1.117497991078943848e-01,1.854382938825609520e-02,1.890760179389188167e-01,3.916374054324843756e-01,2.811054192965919407e-01,1.910340313206517759e-01
1.017678400936861960e-01,5.996798228355772892e-02,1.655656457760514011e-01,3.326231763099082861e-01,2.672444066505151872e-01,1.759212002804916297e-01
1.041952072190035494e-01,1.004391430878346647e-01,1.847483242800827541e-01,3.163565493760433500e-01,2.837244452494222524e-01,2.015520191717901921e-01
1.069069970035488454e-01,4.697553818965208294e-02,1.914235872728458077e-01,3.712438826300408778e-01,2.889771340950629264e-01,2.142356233667354892e-01
1.051225218714504778e-01,1.016698029159974759e-01,1.866989221248271102e-01,3.153838247134561623e-01,2.743379659285584693e-01,1.989857425844410166e-01
1.036608483550102017e-01,3.327032725415600412e-02,1.894804521774139938e-01,3.790740149332634257e-01,2.801665138433186986e-01,2.009385720793431807e-01
1.060562790441471476e-01,7.806037849280608731e-02,1.998370063706749467e-01,3.570299475353507224e-01,2.919189350968248720e-01,2.069467277094095281e-01
1.004030873149107383e-01,9.248285919905878394e-02,1.882193120483464932e-01,3.282067378788904310e-01,2.824332146534144217e-01,1.948125746126863900e-01
1.032907041287154520e-01,1.092818453474047741e-01,1.921736189500382608e-01,3.159098903712122541e-01,2.820115604262327103e-01,2.048765226425726393e-01
1.024967445676923522e-01,7.974962056382293996e-02,1.857784788519977193e-01,3.283488496645851629e-01,2.716289314838590263e-01,1.942875604272318868e-01
1.049965548697311540e-01,6.277758868087421340e-02,1.891973657646190687e-01,3.496310177864642710e-01,2.708667791140005887e-01,1.863788979868298001e-01
1.147010129741988099e-01,3.789920326169187587e-02,1.978901512304623023e-01,3.746028870544351741e-01,2.808012903635405677e-01,1.876162111761576490e-01
