"group_code","sample_set","batch","replicate","sample_id","container_type","eem_present","raman_present","hplc_present","matching_measurements","eem_file","raman_file","hplc_status"
"EG","MSStandards","4","2","D2","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_D2.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","D3","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_D3.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","D4","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_D4.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","D5","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_D5.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","D6","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_D6.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","D7","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_D7.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","D8","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_D8.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","D9","Flask","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_MSStandards_raw_004_002_D9.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","E1","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_E1.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","E2","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_E2.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","E3","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_E3.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","E4","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_E4.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","E5","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_E5.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","E6","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_E6.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","E7","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_E7.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","E8","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_E8.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","E9","Flask","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_MSStandards_raw_004_002_E9.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","F1","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_F1.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","F2","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_F2.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","F3","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_F3.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","F4","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_F4.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","F5","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_F5.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","F7","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_F7.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","F8","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_F8.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","F9","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_F9.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","G1","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_G1.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","G2","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_G2.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","G3","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_G3.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","G4","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_G4.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","G5","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_G5.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","G7","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_G7.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","G8","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_G8.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","G9","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_G9.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","H1","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_H1.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","H2","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_H2.CSV","reference workbook missing from local extraction"
"EG","MSStandards","4","2","H3","Plate","False","True","False","Raman only","","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_H3.CSV","reference workbook missing from local extraction"
